original_claim,negated_claim,strengthened_claim,weakened_claim,original_prob,negation_prob,more_specific_prob,less_specific_prob
Moderate red wine consumption may have cardiovascular benefits.,Moderate red wine consumption may not have cardiovascular benefits.,Moderate red wine consumption may have cardiovascular benefits specifically for individuals over the age of 50.,Moderate red wine consumption has some health benefits.,0.812,0.8594999999999999,0.916,0.76225
The mass extinction during the Permian period was primarily caused by massive volcanic eruptions.,The mass extinction during the Permian period was not primarily caused by massive volcanic eruptions.,The mass extinction during the Permian period was primarily caused by massive volcanic eruptions that released over 1 million cubic kilometers of lava.,The mass extinction during the Permian period was caused by volcanic activity.,0.75925,0.49374999999999997,0.7808,0.715625
Some types of dietary fiber improve gut microbiota diversity.,Some types of dietary fiber do not improve gut microbiota diversity.,Certain types of soluble dietary fiber improve gut microbiota diversity in individuals with a high-fiber diet.,Some types of dietary fiber affect gut microbiota.,0.9085,0.81375,0.9175,0.7735
Regular consumption of diets high in fruits and vegetables is associated with a reduced risk of developing cardiovascular diseases.,Regular consumption of diets high in fruits and vegetables is not associated with a reduced risk of developing cardiovascular diseases.,Regular consumption of diets high in fruits and vegetables is associated with a significantly reduced risk of developing cardiovascular diseases in individuals over the age of 50.,Regular consumption of diets high in fruits and vegetables is associated with a reduced risk of developing health issues.,0.914,0.643125,0.9275,0.90725
Moderate consumption of red wine can have a positive effect on heart health.,Moderate consumption of red wine cannot have a positive effect on heart health.,"Moderate consumption of red wine, specifically a glass of Cabernet Sauvignon per day, can have a positive effect on heart health.",Moderate consumption of red wine can have an effect on health.,0.901,0.909775,0.6669,0.807
Moderate alcohol consumption may reduce the risk of coronary heart disease.,Moderate alcohol consumption may not reduce the risk of coronary heart disease.,Moderate alcohol consumption may reduce the risk of coronary heart disease in individuals over the age of 50.,Alcohol consumption can reduce the risk of some diseases.,0.7525,0.7543749999999999,0.8270000000000001,0.776
Eating a diet high in processed foods increases the risk of developing type 2 diabetes.,Eating a diet high in processed foods does not increase the risk of developing type 2 diabetes.,Eating a diet high in processed foods significantly increases the risk of developing type 2 diabetes in individuals over the age of 40.,Eating a diet high in processed foods increases the risk of developing health issues.,0.927,0.6778749999999999,0.903625,0.8835
Moderate physical activity positively impacts cognitive function in older adults.,Moderate physical activity does not positively impact cognitive function in older adults.,Moderate physical activity positively impacts cognitive function in older adults aged 65 and above.,Physical activity positively impacts cognitive function.,0.9544999999999999,0.64715,0.923,0.9005
Regular intake of omega-3 fatty acids contributes to improved cardiovascular health.,Regular intake of omega-3 fatty acids does not contribute to improved cardiovascular health.,Regular intake of omega-3 fatty acids contributes to significantly improved cardiovascular health in individuals with a family history of heart disease.,Regular intake of omega-3 fatty acids contributes to health.,0.8195,0.5790000000000001,0.626,0.8310000000000001
Omega-3 fatty acids can have beneficial effects on cardiovascular health.,Omega-3 fatty acids cannot have beneficial effects on cardiovascular health.,Omega-3 fatty acids can have beneficial effects on cardiovascular health in individuals with existing heart conditions.,Omega-3 fatty acids can have effects on health.,0.76125,0.534,0.801,0.96875
There is a genetic component to obesity.,There is not a genetic component to obesity.,There is a significant genetic component to obesity that affects at least 50% of individuals with obesity.,There is a component to obesity.,0.955125,0.03849999999999998,0.89775,0.9933
